CASE_ID,FARM_ID,region,regname,respondent,Sex,Age,highest_Degree,Farm_area(ha),respondant_region,resident_type
4815045,2279,Southern,Mykolayiv,,,,,8,Mykolayivska Oblast,Urban-type settlement (SMT)
4847461,3717,Southern,Odessa,,,,,57,Odeska Oblast,Village
4828657,2905,Southern,Odessa,,,,,126,Odeska Oblast,Village
4754996,4279,Southern,Odessa,Manager without any relationship to owner,Female,40,Higher (master degree or PhD),3000,Odeska Oblast,City 500 000 + inhabitants
4970907,10113,Southern,Odessa,,,,,19,Odeska Oblast,Village
5067790,4819,Southern,Odessa,Relative of owner but not household member,Female,29,Higher (master degree or PhD),30,Odeska Oblast,Village
4798265,1776,Southern,Odessa,,,,,65,Odeska Oblast,Urban-type settlement (SMT)
4947587,10948,Southern,Odessa,,,,,61,Odeska Oblast,Town up to 20 000 inhabitants
6296643,11406,Southern,Odessa,,,,,129,Odeska Oblast,Village
6396341,1817,Southern,Odessa,,,,,78,Odeska Oblast,Village
4996963,7010,Southern,Odessa,,,,,500,Odeska Oblast,Village
4982089,10469,Southern,Odessa,,,,,70,Odeska Oblast,Village
4933906,6537,Southern,Odessa,Manager without any relationship to owner,Female,49,"Secondary special, incomplete higher (technical school, college)",253,Odeska Oblast,Village
6453234,5443,Southern,Odessa,,,,,100,Odeska Oblast,Village
4764680,950,Southern,Odessa,,,,,70,Odeska Oblast,Village
4977230,7813,Southern,Odessa,,,,,1300,Odeska Oblast,Village
4810667,2509,Southern,Odessa,,,,,113,Odeska Oblast,Village
6394980,1861,Southern,Odessa,,,,,146,Odeska Oblast,Town up to 20 000 inhabitants
4949458,7426,Southern,Odessa,Manager without any relationship to owner,Female,49,Higher (master degree or PhD),1700,Odeska Oblast,Village
4939206,6438,Southern,Odessa,,,,,650,Odeska Oblast,Village
4801103,2735,Southern,Odessa,,,,,160,Odeska Oblast,Urban-type settlement (SMT)
4794312,2922,Southern,Odessa,,,,,110,Odeska Oblast,Village
4880004,579,Southern,Odessa,Manager without any relationship to owner,Male,48,"Secondary special, incomplete higher (technical school, college)",600,Odeska Oblast,Village
4982421,10676,Southern,Odessa,,,,,15,Odeska Oblast,Village
4807109,1266,Southern,Odessa,Manager without any relationship to owner,Female,61,Higher (master degree or PhD),1500,Odeska Oblast,Village
4921763,5405,Southern,Odessa,,,,,146,Odeska Oblast,City 500 000 + inhabitants
4997678,6069,Southern,Odessa,,,,,45,Odeska Oblast,Village
4801881,2963,Southern,Odessa,,,,,5,Odeska Oblast,Village
4966185,5690,Southern,Odessa,Manager without any relationship to owner,Female,41,Higher (master degree or PhD),248,Odeska Oblast,Village
4917384,4893,Southern,Odessa,,,,,42,Odeska Oblast,Village
5066849,861,Southern,Odessa,,,,,700,Odeska Oblast,Urban-type settlement (SMT)
6373422,11419,Southern,Odessa,,,,,200,Odeska Oblast,Town up to 20 000 inhabitants
4791443,3641,Southern,Odessa,,,,,2,Odeska Oblast,Village
4819036,1940,Southern,Odessa,Manager without any relationship to owner,Female,50,Higher (master degree or PhD),102,Odeska Oblast,Village
4997598,9837,Southern,Odessa,,,,,660,Odeska Oblast,Town up to 20 000 inhabitants
4910341,5507,Southern,Odessa,,,,,86,Odeska Oblast,Village
4903821,5095,Southern,Odessa,,,,,76,Odeska Oblast,Village
4784646,4765,Southern,Odessa,,,,,4,Odeska Oblast,Village
4856394,648,Southern,Odessa,,,,,155,Odeska Oblast,Village
6451661,1383,Southern,Odessa,Manager without any relationship to owner,Male,40,Higher (master degree or PhD),2000,Odeska Oblast,Village
4904481,5942,Southern,Odessa,,,,,94,Odeska Oblast,Village
4794094,1034,Southern,Odessa,,,,,70,Odeska Oblast,Village
6371364,5337,Southern,Odessa,,,,,250,Odeska Oblast,Village
4802853,2630,Southern,Odessa,,,,,5,Odeska Oblast,Village
4986864,7366,Southern,Odessa,,,,,320,Odeska Oblast,City 500 000 + inhabitants
4910868,5624,Southern,Odessa,,,,,117,Odeska Oblast,Village
4959708,6910,Southern,Odessa,,,,,100,Odeska Oblast,Urban-type settlement (SMT)
4763865,4398,Southern,Odessa,,,,,110,Odeska Oblast,Town up to 20 000 inhabitants
4768534,2763,Southern,Odessa,,,,,15,Odeska Oblast,Village
4821314,768,Southern,Odessa,,,,,155,Odeska Oblast,Village
4986961,8486,Southern,Odessa,,,,,210,Odeska Oblast,City 500 000 + inhabitants
4795650,2306,Southern,Odessa,,,,,8,Odeska Oblast,City 500 000 + inhabitants
5005369,10503,Southern,Odessa,Manager without any relationship to owner,Female,27,"Secondary special, incomplete higher (technical school, college)",940,Odeska Oblast,Village
4784707,4814,Southern,Odessa,Relative of owner but not household member,Female,25,Higher (master degree or PhD),90,Odeska Oblast,Village
4848022,4005,Southern,Odessa,Manager without any relationship to owner,Male,46,Higher (master degree or PhD),160,Odeska Oblast,Village
4793701,1077,Southern,Odessa,,,,,90,Odeska Oblast,Village
4826280,3765,Southern,Odessa,Manager without any relationship to owner,Male,51,Higher (master degree or PhD),5000,Odeska Oblast,Village
4756559,705,Southern,Odessa,,,,,3000,Odeska Oblast,Village
4862505,746,Southern,Odessa,,,,,97,Odeska Oblast,Urban-type settlement (SMT)
4937188,985,Southern,Odessa,Relative of owner but not household member,Female,35,Higher (master degree or PhD),50,Odeska Oblast,Village
4850832,2364,Southern,Odessa,,,,,84,Odeska Oblast,Village
4875824,2099,Southern,Odessa,,,,,300,Odeska Oblast,Village
4843780,4092,Southern,Odessa,,,,,60,Odeska Oblast,Village
4921861,5480,Southern,Odessa,,,,,480,Odeska Oblast,Village
4908666,7096,Southern,Odessa,Manager without any relationship to owner,Male,55,Higher (master degree or PhD),300,Odeska Oblast,Village
4762537,633,Southern,Odessa,,,,,2,Odeska Oblast,Urban-type settlement (SMT)
4880891,4753,Southern,Odessa,Manager without any relationship to owner,Female,40,Higher (master degree or PhD),130,Odeska Oblast,City 500 000 + inhabitants
4906661,6510,Southern,Odessa,,,,,95,Odeska Oblast,Village
4991731,10129,Southern,Odessa,Manager without any relationship to owner,Female,34,Higher (master degree or PhD),1900,Odeska Oblast,Village
4837396,4306,Southern,Odessa,,,,,10,Odeska Oblast,Town up to 20 000 inhabitants
4841189,1627,Southern,Odessa,,,,,118,Odeska Oblast,Village
4814863,3761,Southern,Odessa,Manager without any relationship to owner,Female,51,Higher (master degree or PhD),2797,Odeska Oblast,Village
4763359,1344,Southern,Odessa,,,,,140,Odeska Oblast,Village
4991855,7580,Southern,Odessa,,,,,65,Odeska Oblast,Urban-type settlement (SMT)
6451916,6379,Southern,Odessa,,,,,120,Odeska Oblast,Town up to 20 000 inhabitants
4885037,4907,Southern,Odessa,,,,,2,Odeska Oblast,Village
4887292,3005,Southern,Odessa,,,,,25,Odeska Oblast,Village
4824613,1209,Southern,Odessa,,,,,50,Odeska Oblast,Village
6395974,1478,Southern,Odessa,,,,,250,Odeska Oblast,Village
4883866,6108,Southern,Odessa,,,,,44,Odeska Oblast,Village
4820623,4153,Southern,Odessa,,,,,19,Odeska Oblast,Village
4911233,5058,Southern,Odessa,,,,,86,Odeska Oblast,Village
4913191,6645,Southern,Odessa,,,,,500,Odeska Oblast,Urban-type settlement (SMT)
4900968,6765,Southern,Odessa,,,,,29,Odeska Oblast,Village
4953730,10602,Southern,Odessa,,,,,2,Odeska Oblast,Village
4812238,3681,Southern,Odessa,,,,,84,Odeska Oblast,Village
4915423,7012,Southern,Odessa,,,,,6,Odeska Oblast,Village
4962011,650,Southern,Odessa,,,,,11,Odeska Oblast,Village
4998517,5356,Southern,Odessa,Manager without any relationship to owner,Female,51,Higher (master degree or PhD),500,Odeska Oblast,Village
4995096,5436,Southern,Odessa,,,,,245,Odeska Oblast,Village
4824526,4751,Southern,Odessa,,,,,230,Odeska Oblast,Village
4997213,8649,Southern,Odessa,,,,,250,Odeska Oblast,Urban-type settlement (SMT)
6385538,11459,Southern,Odessa,,,,,800,Odeska Oblast,Village
4829651,596,Southern,Odessa,,,,,20,Odeska Oblast,Village
4858282,3384,Southern,Odessa,,,,,1,Odeska Oblast,Village
4879395,4068,Southern,Odessa,,,,,20,Odeska Oblast,Village
4925869,7237,Southern,Odessa,,,,,8,Odeska Oblast,Village
4995038,9438,Southern,Odessa,,,,,800,Odeska Oblast,Village
6288606,11536,Southern,Odessa,,,,,300,Odeska Oblast,Village
4831645,134,Southern,Odessa,,,,,300,Odeska Oblast,Village
4777776,1391,Southern,Odessa,,,,,87,Odeska Oblast,Village
4884479,2399,Southern,Odessa,,,,,83,Odeska Oblast,Village
4880072,6836,Southern,Odessa,,,,,10,Odeska Oblast,Village
4911141,5102,Southern,Odessa,,,,,100,Odeska Oblast,Village
4778650,4548,Southern,Odessa,Manager without any relationship to owner,Female,41,Higher (master degree or PhD),690,Odeska Oblast,Village
4916445,6030,Southern,Odessa,,,,,3,Odeska Oblast,Village
4951838,9518,Southern,Odessa,,,,,6,Odeska Oblast,Village
4911164,6441,Southern,Odessa,,,,,120,Odeska Oblast,Village
4916352,5191,Southern,Odessa,Manager without any relationship to owner,Female,38,Higher (master degree or PhD),336,Odeska Oblast,Village
4910517,6666,Southern,Odessa,Manager without any relationship to owner,Female,48,"Secondary special, incomplete higher (technical school, college)",148,Odeska Oblast,Village
4997495,10452,Southern,Odessa,Manager without any relationship to owner,Female,54,Higher (master degree or PhD),500,Odeska Oblast,Village
4820918,3402,Southern,Odessa,,,,,30,Odeska Oblast,Town up to 20 000 inhabitants
4905648,6529,Southern,Odessa,,,,,50,Odeska Oblast,Village
4991229,8558,Southern,Odessa,Manager without any relationship to owner,Female,68,"Secondary special, incomplete higher (technical school, college)",105,Odeska Oblast,Village
4829571,2724,Southern,Odessa,,,,,148,Odeska Oblast,Village
4997027,10614,Southern,Odessa,,,,,172,Odeska Oblast,Village
4877964,6451,Southern,Odessa,,,,,20,Odeska Oblast,Village
6394516,7488,Southern,Odessa,,,,,500,Odeska Oblast,Village
4822841,2176,Southern,Odessa,,,,,50,Odeska Oblast,Village
6376381,117,Southern,Odessa,Manager without any relationship to owner,Female,48,"Secondary special, incomplete higher (technical school, college)",1097,Odeska Oblast,Village
6293460,11702,Southern,Odessa,,,,,53,Odeska Oblast,Town up to 20 000 inhabitants
4992390,9681,Southern,Odessa,Manager without any relationship to owner,Male,39,Higher (master degree or PhD),2500,Odeska Oblast,Village
4992686,8954,Southern,Odessa,,,,,120,Odeska Oblast,Village
4908406,7031,Southern,Odessa,,,,,500,Odeska Oblast,Village
4817663,885,Southern,Odessa,,,,,106,Odeska Oblast,Urban-type settlement (SMT)
5010675,9719,Southern,Odessa,,,,,65,Odeska Oblast,Village
4805746,1511,Southern,Odessa,,,,,54,Odeska Oblast,Village
4997293,10237,Southern,Odessa,Relative of owner but not household member,Female,45,Higher (master degree or PhD),3000,Odeska Oblast,City 500 000 + inhabitants
4808677,2499,Southern,Odessa,,,,,6,Odeska Oblast,Village
5020509,1330,Southern,Odessa,,,,,80,Odeska Oblast,Village
4850315,4385,Southern,Odessa,,,,,7,Odeska Oblast,Village
6400111,11371,Southern,Odessa,,,,,130,Odeska Oblast,Village
4965608,6697,Southern,Odessa,,,,,300,Odeska Oblast,Village
4900878,3745,Southern,Odessa,Relative of owner but not household member,Male,29,Higher (master degree or PhD),100,Odeska Oblast,Village
4763637,2760,Southern,Odessa,,,,,74,Odeska Oblast,Village
6378056,908,Southern,Odessa,Manager without any relationship to owner,Male,48,Higher (master degree or PhD),490,Odeska Oblast,Urban-type settlement (SMT)
4809674,2842,Southern,Odessa,Manager without any relationship to owner,Female,65,Higher (master degree or PhD),50,Odeska Oblast,Urban-type settlement (SMT)
4830712,4977,Southern,Odessa,,,,,2,Odeska Oblast,Village
6458976,6448,Southern,Odessa,,,,,40,Odeska Oblast,Village
6378279,10540,Southern,Odessa,,,,,2,Odeska Oblast,Town 20 - 49 000 inhabitants
4847357,2348,Southern,Odessa,,,,,53,Odeska Oblast,Village
5054135,8583,Southern,Odessa,,,,,25,Odeska Oblast,Village
5044379,8740,Southern,Odessa,,,,,148,Odeska Oblast,Village
4915869,7199,Southern,Odessa,,,,,50,Odeska Oblast,Town up to 20 000 inhabitants
4907681,6759,Southern,Odessa,,,,,73,Odeska Oblast,Village
4757608,4658,Southern,Odessa,,,,,1000,Odeska Oblast,Village
5025275,9950,Southern,Odessa,Manager without any relationship to owner,Female,35,Higher (master degree or PhD),800,Odeska Oblast,Village
6372448,10644,Southern,Odessa,,,,,1100,Odeska Oblast,Village
4769605,4670,Southern,Odessa,,,,,49,Odeska Oblast,Urban-type settlement (SMT)
6455212,4564,Southern,Odessa,,,,,74,Odeska Oblast,Urban-type settlement (SMT)
4932770,5017,Southern,Odessa,,,,,250,Odeska Oblast,Village
4932402,7249,Southern,Odessa,,,,,3,Odeska Oblast,Village
4858764,4790,Southern,Odessa,,,,,130,Odeska Oblast,Village
5026645,8705,Southern,Odessa,,,,,184,Odeska Oblast,Village
4973462,9121,Southern,Odessa,,,,,170,Odeska Oblast,Village
6451900,4004,Southern,Odessa,,,,,83,Odeska Oblast,Village
4921025,1894,Southern,Odessa,Manager without any relationship to owner,Male,34,Higher (master degree or PhD),5000,Odeska Oblast,Village
4754770,4283,Southern,Odessa,,,,,230,Odeska Oblast,Village
4949508,8572,Central,Poltava,,,,,12,Poltavska Oblast,Village
6288918,11319,Central,Poltava,,,,,53,Poltavska Oblast,Village
6394872,4712,Central,Poltava,Manager without any relationship to owner,Female,63,"Secondary special, incomplete higher (technical school, college)",50,Poltavska Oblast,Village
4795852,3202,Central,Poltava,,,,,23,Poltavska Oblast,Village
4971135,8666,Central,Poltava,,,,,250,Poltavska Oblast,Village
5020205,9730,Central,Poltava,Manager without any relationship to owner,Male,35,Higher (master degree or PhD),1700,Poltavska Oblast,Village
4932911,5533,Central,Poltava,,,,,7,Poltavska Oblast,Village
4797627,2556,Central,Poltava,Manager without any relationship to owner,Female,66,Higher (master degree or PhD),117,Poltavska Oblast,Village
4982136,11109,Central,Poltava,,,,,2,Poltavska Oblast,Village
5031126,3646,Central,Poltava,Manager without any relationship to owner,Male,46,Higher (master degree or PhD),60,Poltavska Oblast,Village
4826899,3279,Central,Poltava,,,,,16,Poltavska Oblast,Village
4880439,899,Central,Poltava,,,,,10,Poltavska Oblast,Town 20 - 49 000 inhabitants
4985169,10002,Central,Poltava,Manager without any relationship to owner,Female,56,Higher (master degree or PhD),620,Poltavska Oblast,Village
4763084,49,Central,Poltava,,,,,118,Poltavska Oblast,Village
6388585,4921,Central,Poltava,,,,,140,Poltavska Oblast,Village
6460450,1569,Central,Poltava,,,,,65,Poltavska Oblast,Village
4984406,9695,Central,Poltava,,,,,83,Poltavska Oblast,Village
6295915,11396,Central,Poltava,,,,,103,Poltavska Oblast,Village
4958014,7256,Central,Poltava,,,,,149,Poltavska Oblast,Village
4982142,9696,Central,Poltava,Manager without any relationship to owner,Female,46,Higher (master degree or PhD),270,Poltavska Oblast,City 100-499 000 inhabitants
4897694,4834,Central,Poltava,,,,,50,Poltavska Oblast,Village
4952708,7944,Central,Poltava,,,,,515,Poltavska Oblast,Village
4961372,9942,Central,Poltava,,,,,120,Poltavska Oblast,Village
4843346,3203,Central,Poltava,,,,,108,Poltavska Oblast,Village
6397679,9199,Central,Poltava,Manager without any relationship to owner,Male,38,Higher (master degree or PhD),1683,Poltavska Oblast,Village
4860925,754,Central,Poltava,,,,,2270,Poltavska Oblast,Urban-type settlement (SMT)
4905468,7026,Central,Poltava,,,,,85,Poltavska Oblast,City 100-499 000 inhabitants
4806463,3595,Central,Poltava,Manager without any relationship to owner,Female,42,Higher (master degree or PhD),114,Poltavska Oblast,Town up to 20 000 inhabitants
4916496,4594,Central,Poltava,,,,,63,Poltavska Oblast,Village
4997240,5640,Central,Poltava,Manager without any relationship to owner,Female,31,Higher (master degree or PhD),122,Poltavska Oblast,Village
4987448,7447,Central,Poltava,,,,,51,Poltavska Oblast,Village
4965832,5971,Central,Poltava,,,,,76,Poltavska Oblast,Village
4913522,5526,Central,Poltava,,,,,51,Poltavska Oblast,Town up to 20 000 inhabitants
5010142,1170,Central,Poltava,,,,,2700,Poltavska Oblast,Village
4778467,776,Central,Poltava,,,,,95,Poltavska Oblast,Village
6291358,11632,Central,Poltava,Relative of owner but not household member,Male,25,Higher (master degree or PhD),300,Poltavska Oblast,City 100-499 000 inhabitants
4897668,6664,Central,Poltava,,,,,7,Poltavska Oblast,Village
4966224,6796,Central,Poltava,,,,,190,Poltavska Oblast,Urban-type settlement (SMT)
4794451,1072,Central,Poltava,,,,,65,Poltavska Oblast,Village
4906087,6691,Central,Poltava,Manager without any relationship to owner,Female,62,Higher (master degree or PhD),90,Poltavska Oblast,Village
6382944,11062,Central,Poltava,,,,,50,Poltavska Oblast,Town 20 - 49 000 inhabitants
6400661,9995,Central,Poltava,Manager without any relationship to owner,Female,49,Higher (master degree or PhD),1900,Poltavska Oblast,Town 50 - 99 000 inhabitants
5005041,10899,Central,Poltava,Manager without any relationship to owner,Female,40,Higher (master degree or PhD),265,Poltavska Oblast,Village
4757561,915,Central,Poltava,,,,,61,Poltavska Oblast,Village
5008353,9097,Central,Poltava,,,,,30,Poltavska Oblast,Village
4951268,10008,Central,Poltava,Manager without any relationship to owner,Male,37,Higher (master degree or PhD),429,Poltavska Oblast,Village
4890869,2934,Central,Poltava,,,,,24,Poltavska Oblast,Village
4773764,1024,Central,Poltava,,,,,528,Poltavska Oblast,Village
4784520,189,Central,Poltava,,,,,116,Poltavska Oblast,Village
4862232,225,Central,Poltava,Manager without any relationship to owner,Female,43,Higher (master degree or PhD),685,Poltavska Oblast,Village
4912397,6235,Central,Poltava,,,,,80,Poltavska Oblast,Urban-type settlement (SMT)
4809401,3300,Central,Poltava,,,,,49,Poltavska Oblast,Urban-type settlement (SMT)
4991906,9065,Central,Poltava,,,,,65,Poltavska Oblast,Village
4764651,2147,Central,Poltava,,,,,200,Poltavska Oblast,Village
4984778,9892,Central,Poltava,,,,,500,Poltavska Oblast,Urban-type settlement (SMT)
4855932,1177,Central,Poltava,,,,,65,Poltavska Oblast,Village
4803052,135,Central,Poltava,,,,,85,Poltavska Oblast,Village
4911169,7086,Central,Poltava,,,,,200,Poltavska Oblast,City 100-499 000 inhabitants
4768573,1652,Central,Poltava,,,,,83,Poltavska Oblast,Village
4807034,3893,Central,Poltava,Manager without any relationship to owner,Female,51,Higher (master degree or PhD),220,Poltavska Oblast,Village
4906007,7001,Central,Poltava,,,,,64,Poltavska Oblast,Village
4899590,4331,Central,Poltava,,,,,135,Poltavska Oblast,Village
4760396,2166,Central,Poltava,,,,,53,Poltavska Oblast,Village
6303854,11638,Central,Poltava,,,,,200,Poltavska Oblast,Village
4796094,4983,Central,Poltava,,,,,80,Poltavska Oblast,Urban-type settlement (SMT)
6401460,11445,Central,Poltava,,,,,140,Poltavska Oblast,Village
5006277,3351,Central,Poltava,,,,,1000,Poltavska Oblast,Village
4993540,9932,Central,Poltava,Manager without any relationship to owner,Male,33,Higher (master degree or PhD),9608,Poltavska Oblast,Town 20 - 49 000 inhabitants
4880721,834,Central,Poltava,,,,,500,Poltavska Oblast,Village
4788913,3769,Central,Poltava,,,,,73,Poltavska Oblast,Urban-type settlement (SMT)
4998347,9889,Central,Poltava,Manager without any relationship to owner,Male,34,Higher (master degree or PhD),2200,Poltavska Oblast,Urban-type settlement (SMT)
4768369,1150,Central,Poltava,Manager without any relationship to owner,Female,53,Higher (master degree or PhD),50,Poltavska Oblast,Village
4842588,3067,Central,Poltava,,,,,83,Poltavska Oblast,Village
4994841,7436,Central,Poltava,,,,,280,Poltavska Oblast,Village
4819350,4520,Central,Poltava,,,,,229,Poltavska Oblast,Village
5010620,8282,Central,Poltava,,,,,2,Poltavska Oblast,Village
4856130,1369,Central,Poltava,,,,,62,Poltavska Oblast,Town up to 20 000 inhabitants
4841714,4632,Central,Poltava,,,,,220,Poltavska Oblast,Village
4812961,3004,Central,Poltava,Manager without any relationship to owner,Male,38,Higher (master degree or PhD),230,Poltavska Oblast,Town up to 20 000 inhabitants
4910985,5537,Central,Poltava,,,,,100,Poltavska Oblast,Urban-type settlement (SMT)
4826300,2779,Central,Poltava,Manager without any relationship to owner,Female,32,Higher (master degree or PhD),119,Poltavska Oblast,Village
