CASE_ID,FARM_ID,fulltime_worker_22,parttime_worker_22,employees_22,fulltime_worker_21,partime_worker_21,employees_21,lease_price(per ha),lease_land,sell_land,buy_land,max_buy_price,tractor_value,unit,tractor_and_equip,agri_equip,unit,caws,pigs,credit_applied,credit_recieved,last_credit_year,credit_amount,unit,interest_rate,working_capital_invest,public_social_support_21,support_amount_21,relative_support_21,relative_amount_21,public_social_support_22,support_amount_22,relative_support_22,relative_amount_22,monetary_assistance_22,monetary_amount(UAH),technical_assistance,government,ngo,other_farmers,int_org,private_supplier,require_technical_assistance,kind_of_assistance_1,assistance_provider,kind_of_assistance_2,assistance2_provider,relative/neighbour_support,support_amount,country_situation_before_war,country_situation_now,personal_before_war,personal_now,s3_q14c_1,s3_q14c_2,s3_q14c_3,s3_q14c_4,s3_q14c_5,s3_q14c_8,s3_q14c_9,s3_q14c_6,s3_q14c_7,govt_1,govt_2,govt_3,govt_4,govt_5
4856781,1842,1,1,0,3,1,0,5000,Yes,No,Yes,60000,25000,USD,,10000,USD,0,0,Yes,Yes,2007,80000,UAH,23,Yes,No,,No,,No,,No,,Yes,6660,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,,,10 - Very Good,8,8,5,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
4870823,1771,1,1,0,1,1,0,0,Yes,No,No,,0,,,0,,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,3,7,5,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
6398717,11521,1,0,13,1,0,17,4000,Yes,No,Yes,30000,,,,,,0,0,Yes,Yes,2022,2900000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,4,2,8,5,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4806211,3494,1,0,0,1,0,0,4000,Yes,,No,,700000,UAH,,1000000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,Other farmers,DO NOT NEED ASSISTANCE,,Yes,100000,7,2,7,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No
4888860,1566,1,0,1,1,0,0,3000,Yes,,Yes,,950000,UAH,,300000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,,,No,,9,3,10 - Very Good,2,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4998739,5334,1,0,2,1,0,3,,Yes,No,,,1300000,UAH,,1500000,UAH,0,0,Yes,Yes,2022,1300000,UAH,,Yes,No,,No,,No,,No,,Yes,6500,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,7,4,8,3,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4942528,6870,1,2,0,1,2,0,0,Yes,No,,,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,Trainings related to doing business or management,International organization,Yes,50000,6,5,7,5,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4764652,2945,1,1,1,1,1,1,4300,Yes,No,Yes,30000,550000,UAH,,305000,UAH,14,0,Yes,Yes,2020,400000,UAH,27,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,Yes,40000,9,2,10 - Very Good,3,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes
4781939,4770,3,0,0,3,0,0,0,No,No,No,,0,,,5000,UAH,0,0,No,Yes,2019,10000,UAH,,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,Yes,No,Yes,Yes,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Providing literature,Input suppliers/dealers,No,,8,5,9,7,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes
4841889,3178,1,0,0,1,0,0,0,Yes,No,No,,6000,USD,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,No,,5,,,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
4826576,2660,1,0,2,1,0,2,3000,Yes,No,Yes,40000,450000,UAH,,2000000,UAH,0,80,Yes,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,DO NOT NEED ASSISTANCE,,No,,5,6,,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6378456,6889,2,0,2,2,0,2,,Yes,No,Yes,,,,,,,0,0,Yes,Yes,2021,150000,UAH,14,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,Providing literature,,Yes,,5,3,5,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No
4948707,10874,2,2,0,2,2,0,5000,Yes,No,Yes,80000,15000,USD,,10000,USD,0,0,Yes,Yes,2006,80000,UAH,0,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Trainings related to doing business or management,Other farmers,No,,8,5,7,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4967023,8895,1,2,0,1,2,0,0,Yes,No,No,,1500,USD,,5500,USD,0,0,Yes,Yes,2006,20700,UAH,,Yes,No,,No,,Yes,20 000 - 40 000 UAH,No,,Yes,41000,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Providing literature,Government,No,,8,3,9,3,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes
4779081,4957,2,2,0,2,2,0,0,Yes,Yes,Yes,,250000,UAH,,400000,UAH,0,0,Yes,Yes,2022,15000,UAH,3,Yes,Yes,20 000 - 40 000 UAH,Yes,Less than 20 000 UAH,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,1 - Very Bad,5,1 - Very Bad,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
4911671,6457,1,0,0,1,0,0,0,Yes,Yes,,,,,,,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,International organization,DO NOT NEED ASSISTANCE,,No,,5,2,5,2,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
4798770,22,3,0,17,3,0,14,6000,Yes,,Yes,,3750000,UAH,,10672000,UAH,74,0,Yes,No,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,5,2,8,4,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No
4986110,8344,2,0,0,2,0,0,3000,No,No,No,,600000,UAH,,,,0,0,No,No,,,,,,No,,No,,No,,No,,Yes,3100,,,,,,,,Getting credit,Government,,,,,8,5,,,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
4785560,2757,2,0,0,2,0,1,,Yes,No,No,,,,,,,0,0,Yes,Yes,2020,70000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,1 - Very Bad,8,,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4794430,3517,1,0,0,1,0,0,0,,No,No,,,,,,,0,2,No,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,Yes,12000,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,2,8,2,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No
4837394,2586,3,0,0,3,0,0,,No,No,Yes,,0,,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,6,1 - Very Bad,7,3,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
4769624,4627,1,0,69,1,0,68,1200,Yes,No,Yes,,2400000,UAH,,21754000,UAH,0,0,Yes,Yes,2017,1000000,UAH,,Yes,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Trainings related to doing business or management,Government,DO NOT NEED ASSISTANCE,,No,,6,5,8,5,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
4900733,6182,0,2,0,0,2,0,0,No,No,No,,0,,,0,,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,6500,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,DO NOT NEED ASSISTANCE,,No,,6,4,6,4,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
4867113,4968,1,0,4,1,0,4,3500,Yes,No,Yes,40000,15000,USD,,150000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,400000,8,3,6,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4867132,1804,2,0,1,2,0,1,3000,No,No,No,,178000,UAH,,260000,UAH,0,0,Yes,Yes,2021,250000,UAH,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,100000,10 - Very Good,1 - Very Bad,8,3,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4878272,2676,1,,0,0,0,0,,Yes,No,,,500000,UAH,,,,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,Yes,No,No,No,No,Yes,,Getting credit,Government,,,No,,5,3,6,3,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No
6382971,4727,0,2,0,2,0,0,,Yes,No,Yes,1500,40000,USD,,30000,USD,0,7,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,No,,7,5,7,4,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No
4760868,2136,0,3,0,0,2,0,360,No,No,Yes,1500,77000,UAH,,20000,UAH,1,4,Yes,Yes,2012,15000,UAH,12,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Trainings related to doing business or management,International organization,Getting credit,Banks,Yes,20000,7,7,8,5,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
4961986,5862,0,1,0,0,1,0,810,Yes,No,Yes,45000,0,,,0,,0,0,Yes,No,,,,,,No,,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Yes,100000,8,4,9,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4877376,4777,3,0,2,3,0,2,3000,Yes,No,Yes,40000,12000,USD,,800000,UAH,0,2,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,120000,8,5,5,5,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4842805,1813,1,,0,1,,0,4500,Yes,No,Yes,40000,0,,,0,,0,0,Yes,No,,,,,,No,,,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,100000,6,3,,,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No
4867535,4225,2,0,2,2,0,1,3500,No,No,Yes,,0,,,0,,1,0,No,No,,,,,,No,,No,,No,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,DO NOT NEED ASSISTANCE,,,,No,,10 - Very Good,1 - Very Bad,2,2,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
4868196,910,0,2,2,0,2,2,1500,Yes,No,Yes,12000,150000,UAH,,100000,UAH,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,10000,10 - Very Good,4,8,2,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No
4801931,2680,2,1,0,2,2,0,3000,Yes,Yes,Yes,,0,,,0,,0,2,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,10000,9,8,10 - Very Good,9,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4965630,5765,1,0,0,1,0,2,2000,Yes,No,Yes,40000,1500000,UAH,,1000000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,2,8,2,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4830038,2658,0,1,0,0,1,0,0,No,No,No,,0,,,0,,1,1,No,Yes,2008,5000,UAH,,Yes,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,Yes,6660,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,DO NOT NEED ASSISTANCE,,No,,7,5,8,8,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
4853213,1778,1,0,2,1,0,2,,Yes,,,,,,,,,0,0,No,Yes,2022,526000,UAH,3,Yes,No,,No,,No,,No,,No,,No,,,,,,,,,,,,,6,1 - Very Bad,5,1 - Very Bad,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes
4912618,5632,0,0,0,2,0,0,,,No,,,0,,,,,0,0,Yes,Yes,2021,200000,UAH,1,Yes,Yes,Less than 20 000 UAH,No,,Yes,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,100000,6,3,8,2,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4806273,1454,,,0,,,0,4500,Yes,No,Yes,40000,16000,USD,,30000,USD,3,3,Yes,No,,,,,,No,,No,,No,,No,,Yes,6500,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,,,,5,7,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
5009142,8149,0,0,3,0,0,3,,Yes,No,No,,8000,UAH,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,Providing literature,Other farmers,No,,8,2,8,2,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4817501,1203,2,1,2,1,1,2,4000,Yes,No,Yes,1500,,,,,,0,0,Yes,Yes,2021,11000,USD,7,Yes,No,,No,,No,,No,,Yes,26000,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,10 - Very Good,1 - Very Bad,10 - Very Good,1 - Very Bad,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes
4778056,2582,1,1,3,1,1,0,5900,Yes,No,Yes,35000,600000,UAH,,400000,UAH,0,0,Yes,Yes,2011,30000,UAH,,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,6,8,5,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4932604,7176,0,2,0,0,2,0,500,Yes,No,,,50000,UAH,,,,0,2,No,Yes,2020,20000,UAH,,Yes,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,Yes,20000,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,,,No,,7,3,6,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4815730,3495,1,2,0,1,2,0,3500,Yes,No,Yes,60000,200000,UAH,,250000,UAH,0,0,Yes,Yes,2021,,,2,Yes,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,Yes,12000,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Input suppliers/dealers,No,,7,4,8,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No
4920471,6125,0,0,3,0,0,2,1555,Yes,No,Yes,,0,,,500000,UAH,0,0,Yes,Yes,2022,608000,UAH,3,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,,,,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,,8,3,8,5,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4855804,778,1,0,0,1,0,0,0,No,No,No,,1500000,UAH,,1000000,UAH,0,0,No,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,5,2,5,5,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes
4957864,6785,1,1,3,1,1,3,3200,Yes,No,Yes,40000,40000,USD,,15000,USD,1,3,No,No,,,,,,No,,No,,Yes,20 000 - 40 000 UAH,No,,Yes,6600,No,,,,,,,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,10 - Very Good,7,8,3,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
4874409,4792,1,0,1,1,0,1,4000,Yes,No,,,30000,USD,,100000,USD,0,10,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,,,10 - Very Good,3,10 - Very Good,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4801426,2453,1,,0,1,0,0,0,,No,No,,0,,,0,,0,2,No,No,,,,,,No,,No,,No,,No,,Yes,4000,No,,,,,,,Getting credit,,,,No,,,,5,5,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6401159,1603,4,0,1,4,0,1,3000,Yes,No,Yes,40000,,,,,,0,0,No,No,,,,,,No,,No,,No,,No,,Yes,,No,,,,,,,Trainings related to doing business or management,Other farmers,DO NOT NEED ASSISTANCE,,No,,8,5,8,3,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No
4833645,4998,1,2,0,1,2,0,1000,No,No,No,,0,,,0,,0,2,,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,4400,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,,3,6,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4794492,2122,2,2,0,2,2,0,4000,Yes,No,Yes,40000,700000,UAH,,500000,UAH,0,4,Yes,Yes,2019,450000,UAH,0,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,100000,7,3,8,5,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes
4841856,2436,1,1,0,1,1,0,,No,No,No,,15000,USD,,,,0,0,No,No,,,,,,Yes,,No,,Yes,20 000 - 40 000 UAH,No,,Yes,6600,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,4,1 - Very Bad,4,3,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
4758336,2034,1,3,0,1,3,0,,Yes,No,Yes,,,,,,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,,,,,Yes,100000,5,5,5,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
5005514,8424,1,0,0,1,0,1,5000,Yes,No,Yes,80000,1500000,UAH,,1000000,UAH,0,0,Yes,Yes,2019,80000,UAH,24,Yes,No,,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,Providing literature,Government,Yes,400000,8,3,8,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4880391,6284,1,1,1,1,0,2,1700,Yes,No,No,,0,,,0,,1,0,No,Yes,2008,27000,UAH,17,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,No,No,Yes,No,No,Rather agree,DO NOT NEED ASSISTANCE,,,,Yes,100000,5,,5,5,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4794765,1919,4,0,0,2,0,0,3000,Yes,No,Yes,40000,1000000,UAH,,300000,UAH,3,10,Yes,Yes,2020,60000,UAH,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,500000,5,1 - Very Bad,8,3,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
4774287,4702,0,1,0,0,1,0,0,No,Yes,No,,0,,,0,,0,0,No,Yes,2021,4500,UAH,,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,No,,5,3,6,3,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No
6299210,11358,1,1,0,1,1,0,2500,Yes,No,Yes,20000,10000,USD,,5000,USD,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,6,3,6,3,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
6384792,2213,1,1,1,1,1,1,1166,Yes,No,Yes,40000,400000,UAH,,,,0,0,No,No,,,,,,No,,,,No,,,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,100000,10 - Very Good,1 - Very Bad,10 - Very Good,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4881106,2170,1,0,0,1,0,0,1384,Yes,No,Yes,40000,10000,USD,,,,0,0,No,No,,,,,,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,Yes,6300,No,,,,,,,Trainings related to doing business or management,International organization,,,No,,8,4,8,4,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4855252,3535,4,0,0,4,0,0,3200,No,No,No,,1000000,UAH,,1000000,UAH,0,5,Yes,Yes,2021,100000,UAH,18,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Yes,80000,10 - Very Good,1 - Very Bad,10 - Very Good,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
4830163,4470,0,4,0,0,4,0,,No,No,No,,0,,,0,,0,3,No,No,,,,,,No,,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,,,,,No,,9,,8,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
6387696,11444,2,2,4,2,2,4,3000,Yes,No,Yes,60000,5000000,UAH,,2000000,UAH,0,0,Yes,Yes,2010,,,18,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Input suppliers/dealers,No,,3,2,,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes
4787374,4374,2,0,1,1,0,1,,No,No,No,,1000000,UAH,,3000000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,Yes,6500,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,10 - Very Good,1 - Very Bad,7,4,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes
4757616,4077,2,,0,2,0,0,3000,Yes,No,Yes,,100000,USD,,200000,USD,0,0,Yes,Yes,,,,,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,7,3,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
4770972,4046,2,0,9,2,0,8,1000,Yes,No,Yes,,150000,USD,,100000,USD,0,0,Yes,Yes,2020,90000,UAH,14,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,,,,,7,1 - Very Bad,7,3,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
4819985,4328,0,1,0,0,1,0,4500,Yes,No,Yes,80000,0,,,480000,UAH,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,No,Yes,No,No,No,Rather disagree,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,,6,,7,,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4831940,3886,2,0,0,2,0,0,0,Yes,No,No,,300000,UAH,,120000,UAH,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,DO NOT NEED ASSISTANCE,,No,,10 - Very Good,3,9,3,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
4758768,3751,2,2,4,2,2,3,3000,Yes,No,Yes,80000,62000,USD,,400000,USD,0,0,Yes,Yes,2021,5500000,UAH,7,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,No,,7,4,8,4,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
6461147,5589,4,0,0,4,0,0,1400,Yes,No,Yes,40000,520000,UAH,,130000,UAH,0,0,Yes,Yes,2017,250000,UAH,0,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,200000,8,8,8,5,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No
4796078,1608,2,1,0,2,1,0,3000,Yes,No,Yes,,580000,UAH,,,,0,0,No,No,,,,,,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,Trainings related to doing business or management,,DO NOT NEED ASSISTANCE,,Yes,,10 - Very Good,1 - Very Bad,5,1 - Very Bad,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes
4850744,4054,2,0,0,2,0,0,0,Yes,No,No,,6000,USD,,10000,USD,3,4,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,,,,No,,4,1 - Very Bad,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
4914191,5245,3,0,2,1,0,2,3500,Yes,No,Yes,50000,2000000,UAH,,3000000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,Yes,,No,,,,,,,Getting credit,,,,No,,8,,8,5,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
